"store","avg_sales_promo","avg_sales_nonpromo","promo_uplift"
1038,"6519.3986013986013986","3821.0783898305084746","2698.3202115680929240"
73,"5472.7250000000000000","2780.3608247422680412","2692.3641752577319588"
571,"8027.9300699300699301","5338.9894067796610169","2688.9406631504089132"
857,"7834.3666666666666667","5146.4020618556701031","2687.9646048109965636"
758,"5660.2805555555555556","2973.2216494845360825","2687.0589060710194731"
100,"8031.9545454545454545","5358.6758474576271186","2673.2786979969183359"
301,"6260.0583333333333333","3588.5171821305841924","2671.5411512027491409"
486,"5178.9555555555555556","2507.5068728522336770","2671.4486827033218786"
32,"4994.9755244755244755","2325.3262711864406780","2669.6492532890837975"
900,"6456.2937062937062937","3789.8029661016949153","2666.4907401920113784"
555,"5912.7482517482517483","3246.3326271186440678","2666.4156246296076805"
114,"6097.0305555555555556","3430.8797250859106529","2666.1508304696449027"
610,"5117.7277777777777778","2452.8728522336769759","2664.8549255441008019"
175,"6457.3527777777777778","3798.0051546391752577","2659.3476231386025201"
202,"6670.8083333333333333","4013.5687285223367698","2657.2396048109965635"
631,"6130.1166666666666667","3482.8161512027491409","2647.3005154639175258"
280,"6804.2361111111111111","4158.6151202749140893","2645.6209908361970218"
239,"5827.6472222222222222","3183.0240549828178694","2644.6231672394043528"
295,"5992.7638888888888889","3349.4587628865979381","2643.3051260022909508"
578,"9442.0222222222222222","6798.9501718213058419","2643.0720504009163803"
428,"6804.9685314685314685","4162.3029661016949153","2642.6655653668365532"
688,"4626.3916666666666667","1984.2766323024054983","2642.1150343642611684"
399,"6203.6398601398601399","3566.4470338983050847","2637.1928262415550552"
484,"8051.2638888888888889","5416.1477663230240550","2635.1161225658648339"
113,"7546.9860139860139860","4913.9576271186440678","2633.0283868673699182"
813,"6417.9277777777777778","3787.7508591065292096","2630.1769186712485682"
404,"5479.2611111111111111","2851.2903780068728522","2627.9707331042382589"
266,"5258.4194444444444444","2630.5498281786941581","2627.8696162657502863"
859,"7793.5419580419580420","5166.0572033898305085","2627.4847546521275335"
135,"6558.0361111111111111","3931.1752577319587629","2626.8608533791523482"
1057,"6967.8138888888888889","4343.6426116838487973","2624.1712772050400916"
1103,"5781.6083333333333333","3159.5962199312714777","2622.0121134020618556"
810,"6519.1861111111111111","3905.3109965635738832","2613.8751145475372279"
212,"5589.4388888888888889","2975.8024054982817869","2613.6364833906071020"
131,"5975.0611111111111111","3365.1512027491408935","2609.9099083619702176"
359,"7277.4722222222222222","4668.7938144329896907","2608.6784077892325315"
592,"5289.9111111111111111","2682.1683848797250859","2607.7427262313860252"
334,"6099.4194444444444444","3492.9914089347079038","2606.4280355097365406"
1013,"4912.2500000000000000","2306.8281786941580756","2605.4218213058419244"
896,"7374.1333333333333333","4784.2646048109965636","2589.8687285223367697"
1067,"6336.0419580419580420","3746.2711864406779661","2589.7707716012800759"
402,"6447.4888888888888889","3862.7783505154639175","2584.7105383734249714"
182,"5994.6972222222222222","3410.3848797250859107","2584.3123424971363115"
889,"5027.6527777777777778","2444.5120274914089347","2583.1407502863688431"
816,"5840.1777777777777778","3258.0807560137457045","2582.0970217640320733"
583,"5165.6722222222222222","2583.5841924398625430","2582.0880297823596792"
800,"6008.8666666666666667","3427.2646048109965636","2581.6020618556701031"
883,"5538.3388888888888889","2957.0051546391752577","2581.3337342497136312"
453,"8914.9027777777777778","6335.8350515463917526","2579.0677262313860252"
860,"6392.0416666666666667","3814.2061855670103093","2577.8354810996563574"
700,"5092.7194444444444444","2516.2852233676975945","2576.4342210767468499"
445,"8676.0194444444444444","6100.2577319587628866","2575.7617124856815578"
521,"5874.9083333333333333","3300.7611683848797251","2574.1471649484536082"
774,"6161.2694444444444444","3589.4123711340206186","2571.8570733104238258"
620,"7976.1573426573426573","5411.2330508474576271","2564.9242918098850302"
429,"5963.3601398601398601","3398.7944915254237288","2564.5656483347161313"
736,"5897.5979020979020979","3337.0805084745762712","2560.5173936233258267"
51,"7070.6153846153846154","4512.3559322033898305","2558.2594524119947849"
45,"5997.1916666666666667","3449.2594501718213058","2547.9322164948453609"
305,"6005.1222222222222222","3461.2199312714776632","2543.9022909507445590"
98,"5795.2472222222222222","3254.8024054982817869","2540.4448167239404353"
258,"6210.0594405594405594","3672.2605932203389831","2537.7988473391015763"
166,"6380.1472222222222222","3842.5085910652920962","2537.6386311569301260"
276,"4955.3305555555555556","2417.8917525773195876","2537.4388029782359680"
490,"8348.8741258741258741","5812.6122881355932203","2536.2618377385326538"
955,"5464.5583333333333333","2936.9209621993127148","2527.6373711340206185"
183,"5457.1888111888111888","2934.4915254237288136","2522.6972857650823752"
345,"5312.2692307692307692","2789.7309322033898305","2522.5382985658409387"
105,"5112.9638888888888889","2591.2783505154639175","2521.6855383734249714"
231,"5484.3811188811188811","2963.0953389830508475","2521.2857798980680336"
519,"5971.6916666666666667","3454.2027491408934708","2517.4889175257731959"
328,"5220.4916666666666667","2703.0481099656357388","2517.4435567010309279"
281,"6430.8083333333333333","3916.8951890034364261","2513.9131443298969072"
10,"6186.7694444444444444","3674.2353951890034364","2512.5340492554410080"
885,"6046.8861111111111111","3537.8917525773195876","2508.9943585337915235"
451,"6058.7944444444444444","3551.4536082474226804","2507.3408361970217640"
577,"5664.6416666666666667","3168.7422680412371134","2495.8993986254295533"
249,"5940.1944444444444444","3446.0756013745704467","2494.1188430698739977"
550,"6486.9055555555555556","4003.6374570446735395","2483.2680985108820161"
782,"6072.2194444444444444","3590.6804123711340206","2481.5390320733104238"
725,"6312.5833333333333333","3837.5446735395189003","2475.0386597938144330"
946,"5004.2055555555555556","2530.8522336769759450","2473.3533218785796106"
66,"6566.7250000000000000","4101.0945017182130584","2465.6304982817869416"
557,"5142.4888888888888889","2678.2474226804123711","2464.2414662084765178"
638,"6432.8496503496503497","3970.6377118644067797","2462.2119384852435700"
1104,"6010.7132867132867133","3554.9745762711864407","2455.7387104421002726"
282,"5183.6861111111111111","2732.3075601374570447","2451.3785509736540664"
209,"6746.0555555555555556","4295.2646048109965636","2450.7909507445589920"
750,"5626.5279720279720280","3176.1991525423728814","2450.3288194855991466"
702,"5114.4930069930069930","2664.9682203389830508","2449.5247866540239422"
349,"7576.0611111111111111","5127.2663230240549828","2448.7947880870561283"
920,"6250.7972027972027972","3808.4788135593220339","2442.3183892378807633"
650,"6764.2692307692307692","4323.3601694915254237","2440.9090612777053455"
99,"5729.0489510489510490","3289.5677966101694915","2439.4811544387815575"
172,"7246.6223776223776224","4809.4618644067796610","2437.1605132155979614"
1041,"6532.7202797202797203","4095.6122881355932203","2437.1079915846865000"
543,"3817.0083333333333333","1383.4432989690721649","2433.5650343642611684"
907,"6688.0805555555555556","4256.3659793814432990","2431.7145761741122566"
22,"5204.6223776223776224","2781.7457627118644068","2422.8766149105132156"
494,"9144.0416666666666667","6724.7113402061855670","2419.3303264604810997"
609,"5354.7444444444444444","2935.6048109965635739","2419.1396334478808705"
864,"5012.5583333333333333","2598.0309278350515464","2414.5274054982817869"
598,"6335.1888111888111888","3926.1483050847457627","2409.0405061040654261"
472,"5817.5222222222222222","3412.6099656357388316","2404.9122565864833906"
710,"5226.9545454545454545","2824.3834745762711864","2402.5710708782742681"
573,"4756.5034965034965035","2355.8241525423728814","2400.6793439611236221"
204,"5995.8706293706293706","3596.6673728813559322","2399.2032564892734384"
916,"5912.9666666666666667","3518.7972508591065292","2394.1694158075601375"
972,"4027.3500000000000000","1637.0807560137457045","2390.2692439862542955"
455,"7555.7111111111111111","5167.5515463917525773","2388.1595647193585338"
716,"6178.3881118881118881","3790.2669491525423729","2388.1211627355695152"
332,"4560.8416666666666667","2175.9089347079037801","2384.9327319587628866"
594,"4929.0138888888888889","2549.4054982817869416","2379.6083906071019473"
240,"5474.1250000000000000","3096.1357388316151203","2377.9892611683848797"
966,"5449.6722222222222222","3078.0085910652920962","2371.6636311569301260"
364,"5190.6888888888888889","2820.9673539518900344","2369.7215349369988545"
408,"5351.1194444444444444","3001.8522336769759450","2349.2672107674684994"
622,"5044.5500000000000000","2696.2955326460481100","2348.2544673539518900"
1042,"4863.1583333333333333","2521.4896907216494845","2341.6686426116838488"
1063,"5001.2472222222222222","2660.2061855670103093","2341.0410366552119129"
564,"6017.5611111111111111","3677.1134020618556701","2340.4477090492554410"
50,"4963.9305555555555556","2626.2268041237113402","2337.7037514318442154"
115,"7504.1958041958041958","5167.3538135593220339","2336.8419906364821619"
952,"6840.1503496503496503","4510.6843220338983051","2329.4660276164513452"
584,"5359.6055555555555556","3038.6529209621993127","2320.9526345933562429"
563,"5975.7638888888888889","3654.9742268041237113","2320.7896620847651776"
201,"5770.3527777777777778","3456.9037800687285223","2313.4489977090492555"
442,"5040.7444444444444444","2728.3831615120274914","2312.3612829324169530"
122,"7498.4250000000000000","5188.0584192439862543","2310.3665807560137457"
339,"5542.0333333333333333","3240.3762886597938144","2301.6570446735395189"
75,"6434.9472222222222222","4133.6890034364261168","2301.2582187857961054"
414,"6749.3083333333333333","4451.0292096219931271","2298.2791237113402062"
706,"6143.3321678321678322","3846.0127118644067797","2297.3194559677610525"
956,"4589.7583333333333333","2302.1907216494845361","2287.5676116838487972"
130,"5659.0527777777777778","3371.6340206185567010","2287.4187571592210768"
68,"7707.0861111111111111","5421.0292096219931271","2286.0569014891179840"
473,"4347.6972222222222222","2065.4158075601374570","2282.2814146620847652"
117,"4619.9000000000000000","2338.2817869415807560","2281.6182130584192440"
601,"5450.5055555555555556","3171.4673539518900344","2279.0382016036655212"
1081,"6165.8750000000000000","3892.5240549828178694","2273.3509450171821306"
191,"7026.4580419580419580","4754.7711864406779661","2271.6868555173639919"
306,"4997.8181818181818182","2728.9385593220338983","2268.8796224961479199"
991,"6161.8472222222222222","3893.9089347079037801","2267.9382875143184421"
457,"5382.6188811188811189","3117.3622881355932203","2265.2565929832878986"
1065,"4850.8111888111888112","2593.0614406779661017","2257.7497481332227095"
142,"5198.1666666666666667","2946.9914089347079038","2251.1752577319587629"
597,"5591.8722222222222222","3340.9295532646048110","2250.9426689576174112"
547,"6121.8286713286713287","3871.1991525423728814","2250.6295187862984473"
751,"4876.5250000000000000","2626.9467353951890034","2249.5782646048109966"
134,"5322.9333333333333333","3073.6134020618556701","2249.3199312714776632"
78,"4461.9000000000000000","2222.2422680412371134","2239.6577319587628866"
315,"4919.7361111111111111","2685.1975945017182131","2234.5385166093928980"
611,"6144.4055944055944056","3909.9851694915254237","2234.4204249140689819"
646,"5515.4895104895104895","3281.1355932203389831","2234.3539172691715064"
124,"5038.5694444444444444","2805.0257731958762887","2233.5436712485681557"
538,"4589.6250000000000000","2359.4673539518900344","2230.1576460481099656"
379,"4622.7861111111111111","2397.1443298969072165","2225.6417812142038946"
970,"4100.2750000000000000","1886.3848797250859107","2213.8901202749140893"
260,"6824.3111111111111111","4615.6116838487972509","2208.6994272623138602"
925,"6826.9111111111111111","4621.6082474226804124","2205.3028636884306987"
1009,"5288.8391608391608392","3084.0911016949152542","2204.7480591442455850"
1012,"6327.5909090909090909","4138.1970338983050847","2189.3938751926040062"
110,"5121.1583333333333333","2940.5085910652920962","2180.6497422680412371"
499,"5599.8111111111111111","3419.7096219931271478","2180.1014891179839633"
633,"7266.7307692307692308","5094.5000000000000000","2172.2307692307692308"
41,"5728.7552447552447552","3559.2860169491525424","2169.4692278060922128"
945,"4980.7888888888888889","2812.5103092783505155","2168.2785796105383734"
1036,"5462.4833333333333333","3295.1168384879725086","2167.3664948453608247"
760,"7619.1972222222222222","5484.7044673539518900","2134.4927548682703322"
549,"5182.5472222222222222","3048.4072164948453608","2134.1400057273768614"
217,"5215.9305555555555556","3106.1185567010309278","2109.8119988545246278"
326,"5444.4027777777777778","3336.6855670103092784","2107.7172107674684994"
165,"4586.1713286713286713","2488.1059322033898305","2098.0653964679388408"
764,"4174.0861111111111111","2082.0154639175257732","2092.0706471935853379"
447,"5709.9333333333333333","3617.8694158075601375","2092.0639175257731958"
841,"3752.4444444444444444","1662.8092783505154639","2089.6351660939289805"
61,"5184.8472222222222222","3096.9982817869415808","2087.8489404352806414"
569,"5051.2083333333333333","2963.7405498281786942","2087.4677835051546391"
858,"5202.1748251748251748","3114.7542372881355932","2087.4205878866895816"
468,"6840.5250000000000000","4753.3075601374570447","2087.2174398625429553"
81,"7031.8041958041958042","4944.9194915254237288","2086.8847042787720754"
395,"4587.8694444444444444","2501.5515463917525773","2086.3178980526918671"
874,"5103.6583333333333333","3017.6941580756013746","2085.9641752577319587"
923,"5698.6361111111111111","3635.2594501718213058","2063.3766609392898053"
317,"5695.5769230769230769","3637.9343220338983051","2057.6426010430247718"
708,"4608.0722222222222222","2554.3350515463917526","2053.7371706758304696"
879,"4366.5839160839160839","2312.9936440677966102","2053.5902720161194737"
825,"5022.1783216783216783","2969.9025423728813559","2052.2757793054403224"
356,"5983.3916666666666667","3934.4690721649484536","2048.9225945017182131"
703,"3986.0166666666666667","1938.7628865979381443","2047.2537800687285224"
194,"5244.9444444444444444","3203.3264604810996564","2041.6179839633447880"
1083,"5527.7222222222222222","3486.8281786941580756","2040.8940435280641466"
871,"6450.9416666666666667","4410.8419243986254296","2040.0997422680412371"
958,"4788.4500000000000000","2755.6580756013745704","2032.7919243986254296"
307,"3499.7638888888888889","1468.0532646048109966","2031.7106242840778923"
112,"6437.3694444444444444","4409.6821305841924399","2027.6873138602520045"
988,"5164.1805555555555556","3139.7297762478485370","2024.4507793077070186"
511,"5957.8166666666666667","3942.3453608247422680","2015.4713058419243987"
596,"4989.1750000000000000","2983.6065292096219931","2005.5684707903780069"
498,"6988.5244755244755245","4985.4364406779661017","2003.0880348465094228"
873,"4408.9527777777777778","2410.2852233676975945","1998.6675544100801833"
461,"5225.6805555555555556","3227.4879725085910653","1998.1925830469644903"
714,"4990.4527777777777778","2992.8762886597938144","1997.5764891179839634"
174,"6111.7587412587412587","4119.8411016949152542","1991.9176395638260045"
83,"4445.2055555555555556","2454.0360824742268041","1991.1694730813287515"
912,"6026.2694444444444444","4039.6408934707903780","1986.6285509736540664"
330,"4671.3833333333333333","2687.4793814432989691","1983.9039518900343642"
728,"5546.7833333333333333","3572.2903780068728522","1974.4929553264604811"
48,"4493.3583333333333333","2521.3144329896907216","1972.0439003436426117"
719,"5641.9090909090909091","3675.8813559322033898","1966.0277349768875193"
186,"4328.4475524475524476","2363.5847457627118644","1964.8628066848405832"
998,"4773.6111111111111111","2810.5893470790378007","1963.0217640320733104"
531,"5290.7222222222222222","3330.6821305841924399","1960.0400916380297823"
732,"6660.2472222222222222","4704.8573883161512027","1955.3898339060710195"
1,"5152.8861111111111111","3198.9948453608247423","1953.8912657502863688"
762,"4345.6833333333333333","2407.6477663230240550","1938.0355670103092783"
1068,"4858.4527777777777778","2924.4518900343642612","1934.0008877434135166"
1049,"4473.4965034965034965","2541.2838983050847458","1932.2126051914187507"
797,"4655.7552447552447552","2724.5211864406779661","1931.2340583145667891"
40,"5225.7055555555555556","3304.0567010309278351","1921.6488545246277205"
520,"4404.4500000000000000","2488.4329896907216495","1916.0170103092783505"
590,"5294.8111111111111111","3378.9828178694158076","1915.8282932416953035"
422,"4974.5166666666666667","3064.3934707903780069","1910.1231958762886598"
681,"4069.3666666666666667","2176.4673539518900344","1892.8993127147766323"
1076,"4162.0000000000000000","2270.9278350515463918","1891.0721649484536082"
485,"5173.1258741258741259","3284.4385593220338983","1888.6873148038402276"
837,"3931.1111111111111111","2050.7989690721649485","1880.3121420389461626"
915,"6369.2692307692307692","4492.9915254237288136","1876.2777053455019556"
237,"4930.6972222222222222","3060.4226804123711340","1870.2745418098510882"
845,"5131.8138888888888889","3263.7646048109965636","1868.0492840778923253"
302,"4244.0194444444444444","2396.6958762886597938","1847.3235681557846506"
663,"4982.8500000000000000","3143.2079037800687285","1839.6420962199312715"
669,"4847.3741258741258741","3011.6631355932203390","1835.7109902809055351"
488,"4199.0694444444444444","2368.4003436426116838","1830.6691008018327606"
285,"5403.9833333333333333","3574.8487972508591065","1829.1345360824742268"
553,"6934.6916666666666667","5107.3917525773195876","1827.2999140893470791"
337,"5311.5333333333333333","3490.7680412371134021","1820.7652920962199312"
435,"3829.2750000000000000","2018.5274914089347079","1810.7475085910652921"
777,"4416.2583333333333333","2610.6683848797250859","1805.5899484536082474"
420,"4849.4580419580419580","3044.8029661016949153","1804.6550758563470427"
210,"3753.6472222222222222","1953.2663230240549828","1800.3808991981672394"
554,"4840.1000000000000000","3042.4037800687285223","1797.6962199312714777"
232,"3850.1333333333333333","2056.9982817869415808","1793.1350515463917525"
373,"4844.6055555555555556","3051.7920962199312715","1792.8134593356242841"
867,"5145.1305555555555556","3363.3470790378006873","1781.7834765177548683"
425,"3762.8166666666666667","1989.3642611683848797","1773.4524054982817870"
851,"5576.9125874125874126","3807.3241525423728814","1769.5884348702145312"
969,"3888.9250000000000000","2139.3539518900343643","1749.5710481099656357"
407,"4274.4790209790209790","2531.8940677966101695","1742.5849531824108095"
347,"5035.3444444444444444","3299.1958762886597938","1736.1485681557846506"
568,"5113.0333333333333333","3382.5309278350515464","1730.5024054982817869"
811,"4497.3222222222222222","2784.3333333333333333","1712.9888888888888889"
642,"4078.9388888888888889","2366.0532646048109966","1712.8856242840778923"
219,"3648.2944444444444444","1937.7594501718213058","1710.5349942726231386"
804,"5102.6083916083916084","3394.6059322033898305","1708.0024594050017779"
558,"3738.5444444444444444","2054.0876288659793814","1684.4568155784650630"
1056,"4224.4405594405594406","2557.9809322033898305","1666.4596272371696101"
500,"5431.0244755244755245","3764.6991525423728814","1666.3253229821026431"
861,"3855.2777777777777778","2210.2525773195876289","1645.0252004581901489"
902,"5021.6398601398601399","3396.6016949152542373","1625.0381652246059026"
103,"4140.4750000000000000","2523.1993127147766323","1617.2756872852233677"
680,"5330.2555555555555556","3714.8934707903780069","1615.3620847651775487"
931,"4314.2777777777777778","2726.9656357388316151","1587.3121420389461627"
656,"3648.1416666666666667","2098.2199312714776632","1549.9217353951890035"
772,"3915.1250000000000000","2397.6237113402061856","1517.5012886597938144"
733,"15843.497222222222","14370.273195876289","1473.224026345933"
1094,"4654.9685314685314685","3207.9491525423728814","1447.0193789261585871"
254,"3361.2527777777777778","1944.3470790378006873","1416.9056987399770905"
299,"6712.8305555555555556","5297.1151202749140893","1415.7154352806414663"
208,"3250.9972222222222222","1944.4896907216494845","1306.5075315005727377"
897,"3665.2194444444444444","2402.1168384879725086","1263.1026059564719358"
769,"11521.394444444444","10395.701030927835","1125.693413516609"
263,"3711.7937062937062937","2636.6567796610169492","1075.1369266326893445"
1097,"10378.869444444444","9352.2680412371134021","1026.6014032073305979"
789,"3405.7972222222222222","2405.8109965635738832","999.9862256586483390"
794,"3170.7805555555555556","2171.6374570446735395","999.1430985108820161"
423,"11434.211111111111","10453.676975945017","980.534135166094"
259,"12076.988888888889","11175.524054982818","901.464833906071"
530,"4921.6916666666666667","4169.9106529209621993","751.7810137457044674"
512,"5755.2237762237762238","5211.1970338983050847","544.0267423254711391"
85,"7550.2694444444444444","7100.6099656357388316","449.6594788087056128"
262,"20991.536111111111","20549.637457044674","441.898654066437"
676,"7660.1333333333333333","7387.3608247422680412","272.7725085910652921"
353,"5734.8666666666666667","5483.1975945017182131","251.6690721649484536"
948,"6953.5972222222222222","6759.4828178694158076","194.1144043528064146"
274,"3870.2611111111111111","4124.9450171821305842","-254.6839060710194731"
